Seconds Time Day T0_25cM3-1Ti-sub_4_flange T1_26cM3-2Turbo_2_bellow T2_27_M3-3T_of_Ti-sub_4_b T3_28cM3-4Ion_pump_4_fla T4_29cM3-5Micros_top_fl T5_30cM3-6Micros_bot T6_55_M3-7Vertical_chimne T7_56_M3-8Turbo_2_cold_ca T8_57cM3-9Turbo_2_T_to_b T9_58_M3-10Turbo_2_botto T10_59_M3-11Turbo_2_RGA T11_60_M3-12Turbo_2_angle T12_43cM4-1Gate_valve_4_t T13_44_M4-2Gate_valve_3_to T14_45_M4-3Gate_valve_2_to T15_46_M4-4Horiz_large_rec T16_47cM4-5Ion_pump_3_bo T17_48cM4-6Ion_pump_3_bot T18_49cM4-7Ti-sub_3_flange T19_50cM4-8T_before_back_ T20_51_M4-9Gate_valve_4_b T21_52cM4-10Turbo_2_bello T22_53cM4-11Ion_pump_3_fl T23_54cM4-12Back_window_ S0_25cM3-1Ti-sub_4_flange S1_26cM3-2Turbo_2_bellow S2_27_M3-3T_of_Ti-sub_4_b S3_28cM3-4Ion_pump_4_fla S4_29cM3-5Micros_top_fl S5_30cM3-6Micros_bot S6_55_M3-7Vertical_chimne S7_56_M3-8Turbo_2_cold_ca S8_57cM3-9Turbo_2_T_to_b S9_58_M3-10Turbo_2_botto S10_59_M3-11Turbo_2_RGA S11_60_M3-12Turbo_2_angle S12_43cM4-1Gate_valve_4_t S13_44_M4-2Gate_valve_3_to S14_45_M4-3Gate_valve_2_to S15_46_M4-4Horiz_large_rec S16_47cM4-5Ion_pump_3_bo S17_48cM4-6Ion_pump_3_bot S18_49cM4-7Ti-sub_3_flange S19_50cM4-8T_before_back_ S20_51_M4-9Gate_valve_4_b S21_52cM4-10Turbo_2_bello S22_53cM4-11Ion_pump_3_fl S23_54cM4-12Back_window_ O0_25cM3-1Ti-sub_4_flange O1_26cM3-2Turbo_2_bellow O2_27_M3-3T_of_Ti-sub_4_b O3_28cM3-4Ion_pump_4_fla O4_29cM3-5Micros_top_fl O5_30cM3-6Micros_bot O6_55_M3-7Vertical_chimne O7_56_M3-8Turbo_2_cold_ca O8_57cM3-9Turbo_2_T_to_b O9_58_M3-10Turbo_2_botto O10_59_M3-11Turbo_2_RGA O11_60_M3-12Turbo_2_angle O12_43cM4-1Gate_valve_4_t O13_44_M4-2Gate_valve_3_to O14_45_M4-3Gate_valve_2_to O15_46_M4-4Horiz_large_rec O16_47cM4-5Ion_pump_3_bo O17_48cM4-6Ion_pump_3_bot O18_49cM4-7Ti-sub_3_flange O19_50cM4-8T_before_back_ O20_51_M4-9Gate_valve_4_b O21_52cM4-10Turbo_2_bello O22_53cM4-11Ion_pump_3_fl O23_54cM4-12Back_window_ 
20891 5:48:15 3Jul2016 152 94 155 143 150 121 131 43 76 54 47 55 45 65 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20896 5:48:20 3Jul2016 152 94 155 143 150 120 131 42 76 54 47 55 45 65 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20901 5:48:25 3Jul2016 152 94 155 143 150 121 131 42 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20906 5:48:30 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20911 5:48:35 3Jul2016 152 94 155 143 150 121 131 42 76 54 47 54 45 65 56 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20916 5:48:40 3Jul2016 153 94 155 143 150 121 131 42 76 54 47 54 45 65 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20921 5:48:45 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 54 45 65 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20926 5:48:50 3Jul2016 152 94 155 143 150 120 131 42 77 54 47 55 45 65 57 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20931 5:48:55 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 54 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20936 5:49:0 3Jul2016 152 94 155 143 150 120 131 43 77 54 47 55 45 66 57 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20941 5:49:5 3Jul2016 152 94 155 143 150 120 131 43 77 54 47 55 45 65 57 124 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20946 5:49:10 3Jul2016 152 94 155 143 150 120 131 42 76 55 47 54 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20951 5:49:15 3Jul2016 152 94 155 143 150 120 131 42 76 54 47 55 45 65 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20956 5:49:20 3Jul2016 152 94 155 143 150 120 131 42 77 54 47 54 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20961 5:49:25 3Jul2016 152 94 155 143 150 121 131 42 77 55 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20966 5:49:30 3Jul2016 152 95 155 143 150 120 131 43 77 54 47 54 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20971 5:49:35 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20976 5:49:40 3Jul2016 152 94 155 143 150 120 131 43 77 55 47 55 45 65 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20981 5:49:45 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20986 5:49:50 3Jul2016 152 94 155 143 150 120 131 43 76 54 47 54 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20991 5:49:55 3Jul2016 152 94 155 143 150 121 131 42 77 54 47 55 45 66 58 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
20996 5:50:0 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 54 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21001 5:50:5 3Jul2016 152 95 155 143 150 121 131 42 77 55 47 54 44 65 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21006 5:50:10 3Jul2016 152 95 155 143 150 120 131 43 77 55 47 54 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21011 5:50:15 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 55 45 66 56 124 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21016 5:50:20 3Jul2016 152 94 155 143 150 121 131 43 76 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21021 5:50:25 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 54 45 66 56 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21026 5:50:30 3Jul2016 151 94 155 143 150 121 131 42 77 54 47 54 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21031 5:50:35 3Jul2016 152 95 155 143 150 120 131 43 77 54 47 54 44 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21036 5:50:40 3Jul2016 152 94 155 143 150 120 131 43 77 54 47 54 45 66 56 124 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21041 5:50:45 3Jul2016 152 95 155 143 150 121 131 43 76 54 47 54 45 66 56 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21046 5:50:50 3Jul2016 152 94 155 143 150 121 131 43 77 55 47 54 45 65 56 124 130 139 123 127 120 97 141 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21051 5:50:55 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 54 45 65 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21056 5:51:0 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 54 45 65 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21061 5:51:5 3Jul2016 152 94 155 143 150 121 131 43 76 55 47 55 45 65 56 123 129 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21066 5:51:10 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 54 45 66 57 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21071 5:51:15 3Jul2016 152 94 155 143 150 120 131 43 77 54 47 54 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21076 5:51:20 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21081 5:51:25 3Jul2016 152 94 155 143 150 120 131 43 77 54 47 54 44 66 56 124 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21086 5:51:30 3Jul2016 152 95 155 143 150 121 131 43 77 54 47 55 45 65 56 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21091 5:51:35 3Jul2016 152 95 154 143 150 121 131 42 77 55 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21096 5:51:40 3Jul2016 152 94 155 143 150 120 131 42 77 54 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21101 5:51:45 3Jul2016 152 94 155 143 150 120 131 43 77 54 47 55 45 65 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21106 5:51:50 3Jul2016 152 94 155 143 150 120 131 43 77 54 47 55 45 66 57 124 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21111 5:51:55 3Jul2016 152 94 155 143 150 120 131 43 76 54 47 54 45 66 58 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21116 5:52:0 3Jul2016 152 94 155 143 150 121 131 43 76 54 47 54 45 66 58 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21121 5:52:5 3Jul2016 152 94 155 143 150 121 131 42 76 54 47 54 45 66 58 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21126 5:52:10 3Jul2016 152 94 155 143 150 121 131 43 77 55 47 54 44 66 57 123 130 139 123 127 120 97 142 146 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21131 5:52:15 3Jul2016 152 94 155 143 150 121 131 43 76 54 47 54 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21136 5:52:20 3Jul2016 152 94 155 143 150 121 131 43 76 54 47 55 45 65 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21141 5:52:25 3Jul2016 152 95 155 143 150 121 131 43 77 55 47 55 45 65 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21146 5:52:30 3Jul2016 152 94 155 143 150 120 131 42 77 54 47 55 45 65 57 124 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21151 5:52:35 3Jul2016 152 94 155 143 150 120 131 43 77 54 47 54 44 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21156 5:52:40 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 54 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21161 5:52:45 3Jul2016 152 94 155 143 150 121 131 43 76 54 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21166 5:52:50 3Jul2016 152 94 155 143 150 121 131 43 76 55 47 55 45 66 57 123 129 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21171 5:52:55 3Jul2016 152 94 155 143 150 120 131 42 77 54 47 54 45 65 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21176 5:53:0 3Jul2016 152 94 155 143 150 121 131 43 76 54 47 55 45 65 57 124 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21181 5:53:5 3Jul2016 151 94 155 143 150 120 131 43 77 54 47 55 45 65 57 124 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21186 5:53:10 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 54 45 65 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21191 5:53:15 3Jul2016 152 95 155 143 150 121 131 43 77 55 47 55 44 65 57 123 130 139 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21196 5:53:20 3Jul2016 152 94 155 143 150 120 131 43 76 55 47 55 45 66 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21201 5:53:25 3Jul2016 152 94 155 143 150 120 131 43 77 55 47 55 45 65 56 123 129 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21206 5:53:30 3Jul2016 152 94 155 143 150 121 131 43 76 55 47 55 45 65 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21211 5:53:35 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 54 45 65 57 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21216 5:53:40 3Jul2016 152 94 155 143 150 121 131 42 76 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21221 5:53:45 3Jul2016 152 94 155 143 150 121 131 43 76 55 47 54 45 65 56 123 130 140 123 127 120 97 141 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21226 5:53:50 3Jul2016 152 95 155 143 150 120 131 43 77 55 47 55 45 65 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21231 5:53:55 3Jul2016 152 94 155 143 150 121 131 43 77 54 47 54 45 65 56 123 130 140 123 127 120 97 142 146 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
21236 5:54:0 3Jul2016 152 94 155 143 150 121 131 43 76 54 47 55 45 66 56 123 130 140 123 127 120 97 142 147 42 30 37 34 31 30 33 28 29 31 26 28 21 20 21 19 21 34 19 21 21 22 21 20 3.8 8.7 0 6.7 5.5 18.5 0 0 5.2 0 0 0 8 0 0 0 10 7.3 11 8 0 7.4 9 3.5 
