Seconds Time Day T0_13_M1-1Left_TC_tube_ T1_14_M1-2Ion_pump_2_fla T2_15cM1-3Ti-sub_2_vert_t T3_16_M1-4Gate_valve_1_b T4_17_M1-5Cross_front_red T5_18_M1-6Cross_front_flan T6_19cM1-7Ion_pump_2_rig T7_20cM1-8Ti-sub_2_flange T8_21_M1-9Gate_valve_1_to T9_22cM1-10TC_right_flang T10_23_M1-11Wobble_stick_ T11_24cM1-12T_on_Ion_pum T12_1cM2-1Ion_pump_1_flan T13_2cM2-2TC_left_flange T14_3cM2-3Ion_pump_1_top T15_4_M2-4Angle_valve_1_fl T16_5cM2-5Oven_backwind T17_6_M2-6Oven_reservoir T18_7cM2-7Cross_back_flan T19_8cM2-8TC_top_flange_ T20_9cM2-9Ti-Sub_1_flange_ T21_10cM2-10Cross_btm_fla T22_11cM2-11Right_TC_T-ho T23_12_M2-12Right_TC_T-ve S0_13_M1-1Left_TC_tube_ S1_14_M1-2Ion_pump_2_fla S2_15cM1-3Ti-sub_2_vert_t S3_16_M1-4Gate_valve_1_b S4_17_M1-5Cross_front_red S5_18_M1-6Cross_front_flan S6_19cM1-7Ion_pump_2_rig S7_20cM1-8Ti-sub_2_flange S8_21_M1-9Gate_valve_1_to S9_22cM1-10TC_right_flang S10_23_M1-11Wobble_stick_ S11_24cM1-12T_on_Ion_pum S12_1cM2-1Ion_pump_1_flan S13_2cM2-2TC_left_flange S14_3cM2-3Ion_pump_1_top S15_4_M2-4Angle_valve_1_fl S16_5cM2-5Oven_backwind S17_6_M2-6Oven_reservoir S18_7cM2-7Cross_back_flan S19_8cM2-8TC_top_flange_ S20_9cM2-9Ti-Sub_1_flange_ S21_10cM2-10Cross_btm_fla S22_11cM2-11Right_TC_T-ho S23_12_M2-12Right_TC_T-ve O0_13_M1-1Left_TC_tube_ O1_14_M1-2Ion_pump_2_fla O2_15cM1-3Ti-sub_2_vert_t O3_16_M1-4Gate_valve_1_b O4_17_M1-5Cross_front_red O5_18_M1-6Cross_front_flan O6_19cM1-7Ion_pump_2_rig O7_20cM1-8Ti-sub_2_flange O8_21_M1-9Gate_valve_1_to O9_22cM1-10TC_right_flang O10_23_M1-11Wobble_stick_ O11_24cM1-12T_on_Ion_pum O12_1cM2-1Ion_pump_1_flan O13_2cM2-2TC_left_flange O14_3cM2-3Ion_pump_1_top O15_4_M2-4Angle_valve_1_fl O16_5cM2-5Oven_backwind O17_6_M2-6Oven_reservoir O18_7cM2-7Cross_back_flan O19_8cM2-8TC_top_flange_ O20_9cM2-9Ti-Sub_1_flange_ O21_10cM2-10Cross_btm_fla O22_11cM2-11Right_TC_T-ho O23_12_M2-12Right_TC_T-ve 
350 0:5:53 25Jun2016 36 28 31 27 30 35 32 44 25 46 30 29 35 34 30 25 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
355 0:5:58 25Jun2016 35 28 31 27 31 35 33 44 25 46 31 30 34 34 29 26 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
360 0:6:3 25Jun2016 36 28 31 27 31 35 33 44 25 46 31 29 34 34 29 26 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
365 0:6:8 25Jun2016 36 28 31 27 31 35 33 44 25 46 30 29 34 34 29 26 30 34 47 46 42 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
370 0:6:13 25Jun2016 36 28 31 27 31 35 33 44 25 45 30 29 35 33 29 26 31 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
375 0:6:18 25Jun2016 36 27 31 27 31 35 32 44 25 46 31 29 35 34 29 25 30 34 46 46 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
380 0:6:23 25Jun2016 36 28 31 27 30 35 33 44 25 46 30 30 34 34 29 26 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
385 0:6:28 25Jun2016 36 28 31 28 30 35 32 44 25 46 31 30 35 34 29 26 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
390 0:6:33 25Jun2016 36 28 31 27 31 35 33 45 25 46 30 30 35 34 29 25 31 34 46 47 42 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
395 0:6:38 25Jun2016 36 28 31 27 31 35 32 44 25 46 30 30 34 34 29 26 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
400 0:6:43 25Jun2016 36 28 31 27 30 35 33 44 25 46 31 30 34 33 29 26 31 34 47 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
405 0:6:48 25Jun2016 35 28 31 27 30 35 33 45 25 46 31 30 34 34 29 26 31 34 47 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
410 0:6:53 25Jun2016 36 28 31 27 31 34 33 45 25 46 30 29 34 34 29 26 30 34 46 46 41 46 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
415 0:6:58 25Jun2016 35 28 31 27 31 35 32 44 25 46 30 30 34 34 29 26 30 34 47 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
420 0:7:3 25Jun2016 36 28 31 27 31 35 33 44 25 45 31 30 35 34 29 25 31 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
425 0:7:8 25Jun2016 36 28 31 27 31 35 33 45 25 46 30 30 34 34 29 25 31 34 46 46 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
430 0:7:13 25Jun2016 36 28 32 27 30 35 33 44 25 46 30 30 34 34 29 25 30 34 46 46 41 46 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
435 0:7:18 25Jun2016 35 28 31 27 31 35 32 44 25 46 30 29 34 34 29 26 30 34 47 46 41 47 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
440 0:7:23 25Jun2016 36 28 31 27 31 35 32 44 25 46 30 30 35 34 29 26 30 34 47 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
445 0:7:28 25Jun2016 35 28 31 27 31 35 33 44 25 46 30 30 35 34 29 25 30 34 47 47 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
450 0:7:33 25Jun2016 36 27 31 27 30 35 32 45 25 46 30 29 35 34 29 26 30 34 46 46 41 46 33 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
455 0:7:38 25Jun2016 36 28 31 27 31 35 33 45 25 46 30 29 34 34 29 26 31 34 46 47 40 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
460 0:7:43 25Jun2016 36 28 31 27 31 35 33 44 25 46 30 29 34 34 29 26 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
465 0:7:48 25Jun2016 36 28 31 27 31 35 33 45 25 46 30 30 34 34 29 26 30 34 46 46 41 47 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
471 0:7:54 25Jun2016 36 28 31 27 30 35 33 45 25 46 30 29 34 34 29 26 30 34 46 46 42 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
476 0:7:59 25Jun2016 36 28 31 27 30 35 33 44 25 46 30 29 34 34 29 26 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
481 0:8:4 25Jun2016 36 28 31 27 31 34 33 44 25 46 30 30 35 34 30 26 31 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
486 0:8:9 25Jun2016 36 28 31 27 30 35 33 44 25 46 30 29 35 34 29 26 30 34 47 46 42 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
491 0:8:14 25Jun2016 36 28 31 28 30 35 32 44 25 46 31 30 34 34 29 26 31 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
496 0:8:19 25Jun2016 36 28 31 27 30 35 33 44 25 46 30 30 34 34 29 25 30 34 47 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
501 0:8:24 25Jun2016 36 28 31 27 30 35 33 44 25 46 30 30 35 34 29 25 30 34 46 46 40 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
506 0:8:29 25Jun2016 36 28 31 28 31 35 33 44 25 46 30 29 35 34 29 25 30 34 46 46 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
511 0:8:34 25Jun2016 36 28 31 27 31 35 33 45 25 46 30 30 34 35 29 26 31 34 46 46 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
516 0:8:39 25Jun2016 36 28 31 27 31 35 33 44 25 46 30 29 35 34 29 26 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
521 0:8:44 25Jun2016 35 28 31 28 31 35 33 45 25 46 31 29 34 34 29 26 30 34 46 46 42 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
526 0:8:49 25Jun2016 36 28 31 28 30 35 32 45 25 46 30 30 35 34 29 26 30 34 46 46 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
531 0:8:54 25Jun2016 36 28 31 27 31 35 32 45 25 46 31 29 34 34 29 25 30 34 47 46 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
536 0:8:59 25Jun2016 36 28 31 27 31 35 33 45 25 46 31 30 35 34 29 26 30 34 46 46 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
541 0:9:4 25Jun2016 35 28 31 27 31 35 33 44 25 46 31 30 34 34 29 26 31 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
546 0:9:9 25Jun2016 36 28 31 28 31 35 33 44 25 46 30 30 35 35 29 26 30 34 47 47 41 46 33 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
551 0:9:14 25Jun2016 36 28 31 27 31 35 32 44 25 46 31 30 35 35 29 26 30 34 47 46 42 47 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
556 0:9:19 25Jun2016 36 28 31 27 30 35 32 44 25 45 31 30 35 35 29 25 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
561 0:9:24 25Jun2016 36 28 31 27 31 35 33 44 25 46 30 29 35 34 29 26 30 34 46 46 42 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
566 0:9:29 25Jun2016 36 28 31 27 31 35 33 44 25 46 30 30 35 34 29 26 31 34 46 47 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
571 0:9:34 25Jun2016 36 28 32 27 31 35 33 44 25 46 31 30 35 34 29 26 31 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
576 0:9:39 25Jun2016 36 28 31 27 31 35 33 44 25 46 31 30 35 35 29 25 31 34 47 46 42 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
581 0:9:44 25Jun2016 36 28 31 27 31 35 33 45 25 45 31 30 35 35 29 26 30 34 46 47 41 46 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
586 0:9:49 25Jun2016 36 28 32 28 30 35 33 44 25 45 30 30 35 34 29 25 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
591 0:9:54 25Jun2016 36 28 32 27 31 35 32 44 25 46 30 30 35 34 29 25 30 34 47 47 41 47 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
596 0:9:59 25Jun2016 36 28 31 27 30 35 33 45 25 46 30 30 34 34 29 25 30 34 46 46 41 47 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
601 0:10:4 25Jun2016 36 28 31 28 30 35 33 44 25 46 31 30 34 34 29 26 31 34 47 46 42 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
606 0:10:9 25Jun2016 36 28 31 27 31 35 33 44 25 46 31 30 35 34 29 26 30 34 47 46 42 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
611 0:10:14 25Jun2016 36 28 31 27 30 35 33 44 25 46 31 30 35 34 29 26 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
616 0:10:19 25Jun2016 36 28 31 28 31 34 33 44 25 46 31 29 34 34 29 26 30 34 46 46 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
621 0:10:24 25Jun2016 35 28 31 27 30 35 33 45 25 46 31 30 34 35 29 26 30 34 46 46 42 47 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
626 0:10:29 25Jun2016 36 28 31 27 31 35 32 45 25 46 30 30 35 34 29 26 31 34 46 47 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
631 0:10:34 25Jun2016 36 28 31 28 31 34 33 44 25 46 30 30 34 34 29 26 30 34 46 46 42 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
636 0:10:39 25Jun2016 36 29 31 28 30 35 33 44 25 46 31 30 34 35 29 25 30 34 47 46 42 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
641 0:10:44 25Jun2016 36 28 31 27 30 35 32 45 25 46 30 29 34 34 29 25 31 34 47 45 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
646 0:10:49 25Jun2016 36 28 31 27 30 35 33 44 25 46 30 30 34 34 29 25 30 34 46 46 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
651 0:10:54 25Jun2016 36 28 31 27 30 34 32 45 25 46 30 30 34 34 29 26 30 34 46 47 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
656 0:10:59 25Jun2016 36 28 31 27 30 35 32 44 25 46 30 30 34 34 29 25 30 34 46 46 41 46 33 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
661 0:11:4 25Jun2016 36 28 31 27 30 35 32 44 25 46 30 30 35 34 29 25 31 34 46 46 42 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
666 0:11:9 25Jun2016 36 28 31 27 31 35 32 44 25 46 30 29 35 34 29 26 30 34 46 46 42 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
671 0:11:14 25Jun2016 36 28 31 27 31 35 33 44 25 46 30 30 34 35 30 26 31 34 47 46 42 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
676 0:11:19 25Jun2016 36 28 31 28 31 35 32 44 25 45 31 30 34 34 29 26 30 34 46 46 41 47 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
681 0:11:24 25Jun2016 36 28 31 27 31 35 33 44 25 46 31 30 34 34 30 25 30 34 47 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
686 0:11:29 25Jun2016 35 28 31 27 30 35 33 44 25 46 30 30 34 34 29 26 30 34 47 46 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
691 0:11:34 25Jun2016 35 28 31 27 31 35 32 44 25 46 31 30 35 35 30 26 31 34 46 46 42 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
696 0:11:39 25Jun2016 35 28 31 27 31 35 33 44 25 46 31 30 34 34 29 26 30 34 46 46 42 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
701 0:11:44 25Jun2016 35 28 31 27 31 35 33 44 25 46 30 30 35 34 29 26 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
706 0:11:49 25Jun2016 35 28 31 27 31 35 33 44 25 46 30 30 35 34 29 26 30 34 46 46 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
711 0:11:54 25Jun2016 36 28 31 27 30 35 33 44 25 46 30 29 35 34 29 26 30 34 46 46 42 46 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
716 0:11:59 25Jun2016 35 28 31 27 31 35 33 44 25 46 30 30 34 34 29 26 30 34 46 46 41 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
721 0:12:4 25Jun2016 36 28 31 27 31 35 33 44 25 46 31 29 34 34 29 25 31 34 46 45 42 46 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
726 0:12:9 25Jun2016 35 28 31 27 30 35 33 45 25 45 30 29 34 34 29 26 30 34 46 46 42 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
731 0:12:14 25Jun2016 36 28 31 27 30 35 33 44 25 46 30 29 34 34 29 26 30 34 46 46 43 47 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
736 0:12:19 25Jun2016 35 28 31 28 31 35 33 44 25 45 30 29 35 34 29 25 30 34 46 46 42 47 34 30 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
741 0:12:24 25Jun2016 35 28 31 27 31 34 32 45 25 46 30 30 34 34 29 26 30 34 46 47 41 47 34 29 23 22 23 23 23 22 24 23 23 22 22 22 23 21 22 22 21 23 22 22 21 21 22 22 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 
